name,tag1,synonym,tag2
Kitsatooma,loc,,
Ees-Saare,loc,,
Soosauna,loc,,
Paju,loc,,
Lipsto-Alltoa,loc,,
Kärdiaugu,loc,,
Tammemäe,loc,,
Möldre,loc,,
Noorma-Otsa,loc,,
Liisu,loc,,
Ruuli,loc,,
Paluotsa,loc,,
Saaremetsa,loc,,
Loimu,loc,,
Iide,loc,,
Järve,loc,,
Oja,loc,,
Vainu,loc,,
Rahuoru,loc,,
Soo,loc,,
Anni,loc,,
Kalle,loc,,
Huumi,loc,,
Toominga,loc,,
Rehemäe,loc,,
Nigula,loc,,
Tiigi,loc,,
Kase,loc,,
Männiku,loc,,
Lahe,loc,,
Pähkli,loc,,
Urvita,loc,,
Hansu,loc,,
Astivere,loc,,
Silla,loc,,
Vahtra,loc,,
Koopamäe,loc,,
Hõbearu,loc,,
Kiriku,loc,,
Keskmaa,loc,,
Männi-Poe,loc,,
Laane,loc,,
Vahtramäe,loc,,
Saksamaa,loc,,
Sepamäe,loc,,
Eduardi,loc,,
Talli,loc,,
Lohu,loc,,
Lepiku,loc,,
Soosaare,loc,,
Alana,loc,,
Rebasemetsa,loc,,
Põllu,loc,,
Luha,loc,,
Mägramäe,loc,,
Künnapuu,loc,,
Vahtra,loc,,
Meerijõe,loc,,
Vana-Ingli,loc,,
Mummi,loc,,
Vainu,loc,,
Patarei,loc,,
Kõrtsi,loc,,
Vahi,loc,,
Uus-Hindo,loc,,
Sinimäe,loc,,
Maantee,loc,,
Riivese,loc,,
Sepa,loc,,
Sõnajala,loc,,
Härma,loc,,
Sillaotsa,loc,,
Kure,loc,,
Saarevälja,loc,,
Sooääre,loc,,
Valgemõisa,loc,,
Sireli,loc,,
Kadri,loc,,
Männiksaare,loc,,
Kooli,loc,,
Vahe,loc,,
Otsa,loc,,
Soo,loc,,
Peedu,loc,,
Ääremaa,loc,,
Juhkami,loc,,
Mäeotsa,loc,,
Aru,loc,,
Mölli,loc,,
Vaino,loc,,
Mägede,loc,,
Sarapuu,loc,,
Kase,loc,,
Rannapõllu,loc,,
Kruusimäe,loc,,
Maamõõdu,loc,,
Niine,loc,,
Aida,loc,,
Veskimäe,loc,,
Uuetoa,loc,,
Savi,loc,,
Pingase,loc,,
Laane,loc,,
Nappuse,loc,,
Jõemaa,loc,,
Miku,loc,,
Paruni,loc,,
Risttee,loc,,
Sarve,loc,,
Priida,loc,,
Kalevi,loc,,
Antoni,loc,,
Suurekase,loc,,
Matsi,loc,,
Aasa,loc,,
Kalli-Jaani,loc,,
Rassi,loc,,
Metsavahi,loc,,
Meistri,loc,,
Uuekivi,loc,,
Ülejõe,loc,,
Lea,loc,,
Jõe,loc,,
Rätsepa,loc,,
Sarapiku,loc,,
Tõnise,loc,,
Väike-Mardipõllu,loc,,
Lubjaahju,loc,,
Laidemäe,loc,,
Kivimäe,loc,,
Kuuse,loc,,
Vene,loc,,
Karja,loc,,
Tõllassepa,loc,,
Aasa,loc,,
Vaiksalu,loc,,
Vana-Saare,loc,,
Veski,loc,,
Pringi,loc,,
Vanda,loc,,
Kaasiko,loc,,
Ilumetsa,loc,,
Sooääre,loc,,
Mesiniku,loc,,
Kasekünka,loc,,
Saare,loc,,
Männi,loc,,
Pikaaia,loc,,
Annuka,loc,,
Rudisaare,loc,,
Minna,loc,,
Poodi,loc,,
Lustimäe,loc,,
Kaasiku,loc,,
Vilja,loc,,
Mäe-Singa,loc,,
Sepa-Jaani,loc,,
Veskitalu,loc,,
Võsa,loc,,
Meliti,loc,,
Külassaare-Sillajõe,loc,,
Männiku,loc,,
Ojasilla,loc,,
Valastupere,loc,,
Karusoo-Andrese,loc,,
Jänese,loc,,
Sepamäe,loc,,
Männisalu,loc,,
Sudeva,loc,,
Aadu,loc,,
Alekvere-Pargi,loc,,
Reino,loc,,
Jüripere,loc,,
Kuuseheki,loc,,
Tõnise,loc,,
Ees-Virla,loc,,
Taga-Virla,loc,,
Kaurose,loc,,
Slaalomi,loc,,
Pikavere põhikool,loc,,
Ahitsa,loc,,
Kommi,loc,,
Viksi-Märdi,loc,,
Vibu,loc,,
Kivi-Ahju,loc,,
Männiku,loc,,
Vara keskus,loc,,
Ermipargi,loc,,
Saueaugu,loc,,
Vanaoru,loc,,
Tamme,loc,,
Kivikalda,loc,,
Tõnu,loc,,
Vanka,loc,,
Pärtma,loc,,
Jäntsi-Margu,loc,,
Sauga kool,loc,,
Mihkli,loc,,
Nugise,loc,,
Oru,loc,,
Teedla seltsimaja,loc,,
Telli,loc,,
Aavise,loc,,
Terema-Rehe,loc,,
Ürgoru,loc,,
Voika vesiveski,loc,,
Alliste,loc,,
Uus-Jämeda,loc,,
Eedeni,loc,,
Pollilandi,loc,,
Õnneoru,loc,,
Külaotsa,loc,,
Kärri,loc,,
Tisleri,loc,,
Kaarini,loc,,
Paju,loc,,
Rehe,loc,,
Rehe-Juhani,loc,,
Raamatukogu,loc,,
Kooli,loc,,
Seltsimaja,loc,,
Koolimaja,loc,,
Pihelga,loc,,
Abaja puhkebaas,loc,,
Palivere mõis,loc,,
Vidruka mõis,loc,,
Lesta,loc,,
Välja,loc,,
Angerja,loc,,
Luutsniku,loc,,
Mikita,loc,,
Laane,loc,,
Lepiku,loc,,
Põhjanaela,loc,,
Vahijaagu,loc,,
Jäska,loc,,
Laasma,loc,,
Uusla,loc,,
Uustalu,loc,,
Kaarli,loc,,
Tagapere,loc,,
Kooli,loc,,
Rooli,loc,,
Kippari,loc,,
Müntri,loc,,
Mardi,loc,,
Järve,loc,,
Kotka,loc,,
Künka,loc,,
Koplimäe,loc,,
Soonurme raamatukogu,loc,,
Kalda,loc,,
Trahteri,loc,,
Roosi,loc,,
Paluka,loc,,
Taga-Saare,loc,,
Reieri,loc,,
Keapa,loc,,
Pargi,loc,,
Tamme,loc,,
Nõva,loc,,
Viitasilla,loc,,
Rebasselja,loc,,
Pori,loc,,
Jaagu,loc,,
Helliku,loc,,
Pauna,loc,,
Vahi,loc,,
Kase,loc,,
Tagaoja,loc,,
Allika,loc,,
Ojakalda,loc,,
Pupi,loc,,
Jakovi,loc,,
Pajusalu,loc,,
Sepametsa,loc,,
Pärnatalu,loc,,
Paju,loc,,
Uue-Otsa,loc,,
Põllumäe,loc,,
Kivimäe,loc,,
Nõmmepere,loc,,
Niidu,loc,,
Nurga,loc,,
Oksa,loc,,
Okka,loc,,
Põllu,loc,,
Männijõe,loc,,
Sarapuu,loc,,
Ranniku,loc,,
Pae,loc,,
Kupja,loc,,
Lepiku,loc,,
Metsatalu,loc,,
Kase,loc,,
Kase,loc,,
Jaanseni,loc,,
Nurme,loc,,
Õiemetsa,loc,,
Mäe,loc,,
Killu,loc,,
Juhani,loc,,
Mõisamäe,loc,,
Põrgupõhja,loc,,
Haaviku,loc,,
Luugi,loc,,
Kännastiku,loc,,
Raudsepa,loc,,
Kivimäe,loc,,
Laanetaguse,loc,,
Tõnu,loc,,
Orulille,loc,,
Soosaare,loc,,
Krolli,loc,,
Tulbi,loc,,
Purje,loc,,
Vahtra,loc,,
Uustalu,loc,,
Uku,loc,,
Laane,loc,,
Pärt-Jaagu,loc,,
Tõnise,loc,,
Olju,loc,,
Otsa,loc,,
Vahi,loc,,
Kõrtsi,loc,,
Paidemaa,loc,,
Nuki,loc,,
Liivoja,loc,,
Vahe,loc,,
Lepiku,loc,,
Vana-Kaasiku,loc,,
Läbioja,loc,,
Aleksei,loc,,
Kõvermäe,loc,,
Tiigi,loc,,
Anvade,loc,,
Anne,loc,,
Allase,loc,,
Astelpaju,loc,,
Väike-Metsaääre,loc,,
Veeberi,loc,,
Tamme,loc,,
Renaldo,loc,,
Kõlametsa,loc,,
Papli,loc,,
Väike-Orava,loc,,
Ees-Siimani,loc,,
Variku,loc,,
Kase,loc,,
Kivistiku,loc,,
Tasanurme,loc,,
Tammemäe,loc,,
Lohu,loc,,
Järvanurga,loc,,
Kirsi,loc,,
Tuulisilla,loc,,
Savi,loc,,
Mihkli,loc,,
Rasumi,loc,,
Pärna,loc,,
Tamme,loc,,
Kaasiku,loc,,
Raja,loc,,
Vahepõllu,loc,,
Jõe,loc,,
Soodla,loc,,
Kungla,loc,,
Silla,loc,,
Kaasiku,loc,,
Sügaviku,loc,,
Kivistiku,loc,,
Karli,loc,,
Tudu,loc,,
Karunurga,loc,,
Liivaku,loc,,
Endla,loc,,
Teeveere,loc,,
Rongapesa,loc,,
Kuristiku,loc,,
Jõemaa,loc,,
Savimäe,loc,,
Kolga,loc,,
Alliku,loc,,
Liivaku,loc,,
Pärna,loc,,
Pärnitsa,loc,,
Saare,loc,,
Oru,loc,,
Tiigi,loc,,
Suuremäe,loc,,
Sillaotsa,loc,,
Kuke,loc,,
Hõbeaugu,loc,,
Rikandi,loc,,
Tõnuristi,loc,,
Lepasaare,loc,,
Rebaseaugu,loc,,
Kivimaa,loc,,
Kajaka,loc,,
Kajaka,loc,,
Lootuse,loc,,
Mõisaotsa,loc,,
Vahtra,loc,,
Alaküla,loc,,
Väikenurme,loc,,
Maasikamäe,loc,,
Jahimäe,loc,,
Kalju,loc,,
Naestemäe,loc,,
Elmela,loc,,
Tiigikalda,loc,,
Kaljola,loc,,
Uuemäe,loc,,
Lindma,loc,,
Tammikumäe,loc,,
Mäe,loc,,
Kõrgemäe,loc,,
Kooli,loc,,
Suntri,loc,,
Niidu,loc,,
Kelba,loc,,
Möldre,loc,,
Saare,loc,,
Aia,loc,,
Vahtra,loc,,
Oru,loc,,
Uku,loc,,
Õunakese,loc,,
Tihase,loc,,
Raja,loc,,
Saare,loc,,
Soosaare,loc,,
Kingu,loc,,
Johansoni,loc,,
Kivisiku,loc,,
Metsavahi,loc,,
Pihlaka,loc,,
Kivimäe,loc,,
Ojaääre,loc,,
Jõksi,loc,,
Potisepa,loc,,
Keki,loc,,
Saariku,loc,,
Kaelaste,loc,,
Puisemäe,loc,,
Sooääre,loc,,
Toomesoo,loc,,
Saueaugu,loc,,
Uue-Tedre,loc,,
Kastani,loc,,
Pargi,loc,,
Väike-Palujüri,loc,,
Säpina tsässon,loc,,
Pärna,loc,,
Kutsari,loc,,
Kaupluse,loc,,
Vaheri,loc,,
Ehaska,loc,,
Manni,loc,,
Põdra,loc,,
Karupesa,loc,,
Kolli,loc,,
Lohu,loc,,
Jaagu,loc,,
Viru-Järve,loc,,
Kampuse,loc,,
Männiku,loc,,
Kulli,loc,,
Viidika,loc,,
Alliksepa,loc,,
Maasika,loc,,
Kooli,loc,,
Kõnnuka,loc,,
Leitmaa,loc,,
Kolli,loc,,
Viru,loc,,
Lavasaare,loc,,
Raia,loc,,
Vanakooli,loc,,
Viktori,loc,,
Oja,loc,,
Urmase,loc,,
Käokõrve,loc,,
Lodijärve,loc,,
Täksi,loc,,
Mursi,loc,,
Vanaõue,loc,,
Terminali,loc,,
Pihla,loc,,
Jõemetsa,loc,,
Pääsu,loc,,
Lille-Mihkli,loc,,
Oja,loc,,
Vahe,loc,,
Reinu,loc,,
Kose,loc,,
Loime,loc,,
Meistrimaja,loc,,
Lepiku,loc,,
Vahemetsa,loc,,
Oja-Eponi,loc,,
Pajo-Jüri,loc,,
Kingu,loc,,
Koorejaama,loc,,
Kalda,loc,,
Pargi,loc,,
Eha,loc,,
Poolandi,loc,,
Piiri,loc,,
Puide,loc,,
Alliku,loc,,
Mäe-Reino,loc,,
Öökulli,loc,,
Vihterna,loc,,
Vahtra,loc,,
Erliko,loc,,
Oro,loc,,
Müra,loc,,
Jurna,loc,,
Mäeristi,loc,,
Õunapuu,loc,,
Iiri,loc,,
Lepiku,loc,,
Välja,loc,,
Hansi,loc,,
Teelahe,loc,,
Uue-Palu,loc,,
Alatasa,loc,,
Oru,loc,,
Kuura,loc,,
Vahtra,loc,,
Ristikivi,loc,,
Lehtmetsa,loc,,
Mooni,loc,,
Sepiku,loc,,
Tamme,loc,,
Kalda,loc,,
Savi,loc,,
Jõekalda,loc,,
Tooma,loc,,
Liivaku,loc,,
Rasmuse,loc,,
Kivimaa,loc,,
Ülejõe,loc,,
Raaviku,loc,,
Kiisapoja,loc,,
Kiltri,loc,,
Ralliserva,loc,,
Lõokese,loc,,
Lodja,loc,,
Nopri,loc,,
Metsatuka,loc,,
Varblase,loc,,
Metsaveere,loc,,
Ilmjärve kirik,loc,,
Jaanioru,loc,,
Ülikooli residents,loc,,
Oja,loc,,
Vanaraja,loc,,
Vana-Allika,loc,,
Rimmivasila,loc,,
Keldre,loc,,
Saika-Hindriku,loc,,
Kitsemäe,loc,,
Avi,loc,,
Tallikese-Saare,loc,,
Raudmäe,loc,,
Soe,loc,,
Igatsi,loc,,
Tiigi,loc,,
Palukutsa-Peetri,loc,,
Martini,loc,,
Permisküla keskus,loc,,
Koplimetsa,loc,,
Kopli,loc,,
Müüri,loc,,
Käo,loc,,
Jänesekapsa,loc,,
Allikajõe,loc,,
Kukemäe,loc,,
Kaasikutalu,loc,,
Lageda,loc,,
Lepasaare,loc,,
Mäepealse,loc,,
Saluoja,loc,,
Orava,loc,,
Otsa,loc,,
Kallaste,loc,,
Pähklimäe,loc,,
Paabusuu,loc,,
Kaasiku,loc,,
Võidula,loc,,
Laidvee,loc,,
Kure,loc,,
Tammoja,loc,,
Uuetoa,loc,,
Uurmaakri,loc,,
Puiestee,loc,,
Ilse,loc,,
Metsanurga,loc,,
Mägra,loc,,
Armu,loc,,
Arava,loc,,
Pikamatsi-Veski,loc,,
Kuusiku,loc,,
Suurtüki,loc,,
Tasase,loc,,
Sagliõue,loc,,
Relva,loc,,
Rebase,loc,,
Heina,loc,,
Järveääre,loc,,
Raudsepa,loc,,
Lepatoa,loc,,
Labi,loc,,
Väljaotsa,loc,,
Väljaotsa,loc,,
Ivaski,loc,,
Pärja,loc,,
Laane,loc,,
Kallisauna,loc,,
Roometi,loc,,
Saare,loc,,
Poldrihundi,loc,,
Meldova,loc,,
Kivi,loc,,
Kivimatsi,loc,,
Tammetooma,loc,,
Mängu,loc,,
Vainu-Mihkli,loc,,
Jaanuse,loc,,
Kengu,loc,,
Altpere,loc,,
Maarja,loc,,
Kannu,loc,,
Erma,loc,,
Lingukivi,loc,,
Laagrimäe,loc,,
Viinamäe,loc,,
Suur-Närapi,loc,,
Poodi,loc,,
Tammiku,loc,,
Koduõue,loc,,
Saare,loc,,
Mäe,loc,,
Jaagu,loc,,
Raudsepa,loc,,
Sauna,loc,,
Põhja,loc,,
Toominga,loc,,
Suurepere,loc,,
Siimo,loc,,
Aasu,loc,,
Kuura,loc,,
Kase,loc,,
Kingu,loc,,
Heigi-Jaani,loc,,
Karja,loc,,
Raba,loc,,
Kruusiaugu,loc,,
Ketu,loc,,
Ülase,loc,,
Lepiku,loc,,
Oja,loc,,
Paisu,loc,,
Haavasalu,loc,,
Hiienurme,loc,,
Luha,loc,,
Kase,loc,,
Oja,loc,,
Ojametsa,loc,,
Koorejaama,loc,,
Kiviku,loc,,
Kivinurga,loc,,
Käspri,loc,,
Andi,loc,,
Pihlaka,loc,,
Rünga,loc,,
Merle,loc,,
Mäealuse,loc,,
Põhja,loc,,
Kopli-Liiso,loc,,
Ärma,loc,,
Nisumäe,loc,,
Suuraia,loc,,
Soone,loc,,
Mohni,loc,,
Uuetoa,loc,,
Uustalu,loc,,
Vanapere,loc,,
Kalju,loc,,
Liivaku,loc,,
Niidi,loc,,
Peetri,loc,,
Jaani-Tooma,loc,,
Odakivi,loc,,
Tiidu,loc,,
Ankru,loc,,
Eha,loc,,
Lausi,loc,,
Aleva,loc,,
Kasemetsa,loc,,
Paadiku,loc,,
Laanealuse,loc,,
Mustukse,loc,,
Lasteaia,loc,,
Koidu,loc,,
Kalda,loc,,
Nelgi,loc,,
Vahe-Turandi,loc,,
Pintsatu,loc,,
Rinna,loc,,
Mäetaguse,loc,,
Vana-Kangrumetsa,loc,,
Turandi,loc,,
Kuusikmäe,loc,,
Salu,loc,,
Kavala,loc,,
Viirasoo,loc,,
Paju,loc,,
Kalmeti,loc,,
Saunaoru,loc,,
Vana-Mõisamäe,loc,,
Teeääre,loc,,
Vana-Koidu,loc,,
Uue-Järve,loc,,
Leipsi,loc,,
Maleva,loc,,
Kuusiku,loc,,
Kalda,loc,,
Tootsi,loc,,
Variku,loc,,
Pärdu,loc,,
Jaagometsa,loc,,
Sallaku,loc,,
Maidumäe,loc,,
Villu,loc,,
Piirioru,loc,,
Roiu,loc,,
Väike-Lalli,loc,,
Väike-Tinni,loc,,
Otsa,loc,,
Müta,loc,,
Tamsaare,loc,,
Pastaku,loc,,
Sõtska,loc,,
Lalli,loc,,
Alajärve,loc,,
Metsa,loc,,
Koolimaa,loc,,
Söödi,loc,,
Saareoru,loc,,
Niidumäe,loc,,
Tinni,loc,,
Saaremäe,loc,,
Kentsi,loc,,
Sepa,loc,,
Musina,loc,,
Epsla,loc,,
Rõiva,loc,,
Marguse-Mõisa,loc,,
Vigla,loc,,
Urbaja-Metsmaa,loc,,
Männiku 1,loc,,
Miku,loc,,
Erenverdi,loc,,
Mägiste,loc,,
Tammeniidu,loc,,
Loigu,loc,,
Lepiku,loc,,
Pireti,loc,,
Kalju,loc,,
Paisu,loc,,
Kõrgemäe,loc,,
Olde,loc,,
Indreku,loc,,
Sepakurmi,loc,,
Saunametsa,loc,,
Tooma,loc,,
Kleini,loc,,
Seinoja,loc,,
Ilvese,loc,,
Oksa,loc,,
Trossi,loc,,
Uuepere,loc,,
Kallaste,loc,,
Ranna,loc,,
Suureaugu,loc,,
Ranna,loc,,
Valli,loc,,
Aida,loc,,
Paju,loc,,
Vanatoa,loc,,
Nurga,loc,,
Leesi,loc,,
Paalipõllu,loc,,
Kongo,loc,,
Tahrametsa,loc,,
Nõmme-Põlma,loc,,
Rehe,loc,,
Maasikamäe,loc,,
Mulgu,loc,,
Lehtla,loc,,
Kärna,loc,,
Puki,loc,,
Ööbiku,loc,,
Rätsepa,loc,,
Saareotsa,loc,,
Jõevere,loc,,
Harutamme,loc,,
Ranna,loc,,
Sõeru,loc,,
Aledi,loc,,
Uue-Make,loc,,
Uibu,loc,,
Liivaste,loc,,
Variku,loc,,
Uuetänava,loc,,
Tuhkana-Ranna,loc,,
Kirsi,loc,,
Kooli,loc,,
Ploomi,loc,,
Perasaare,loc,,
Kooli,loc,,
Tuuleveski,loc,,
Õunapuu,loc,,
Raua,loc,,
Lauri,loc,,
Õunapuu,loc,,
Arturi,loc,,
Palmi,loc,,
Tapneri,loc,,
Uuevälja,loc,,
Matsu,loc,,
Andrese,loc,,
Urva,loc,,
Paemurru,loc,,
Rehe,loc,,
Hüti,loc,,
Alloidu,loc,,
Vana-Miku,loc,,
Päikese,loc,,
Lookvälja,loc,,
Soonepealse,loc,,
Tõnisale,loc,,
Karjamõisa,loc,,
Valtri,loc,,
Altmäe,loc,,
Annemäe,loc,,
Rahumäe,loc,,
Metsanurga,loc,,
Saare,loc,,
Kivistiku,loc,,
Lahmuse kool,loc,,
Lambakopli,loc,,
Umapesä,loc,,
Muru,loc,,
Uuetoa,loc,,
Kuusiku,loc,,
Madarama,loc,,
Laasumatsi,loc,,
Pääsu,loc,,
Rahu,loc,,
Tamme,loc,,
Urva,loc,,
Tammekoopa,loc,,
Jakobi,loc,,
Rummu,loc,,
Allimäe,loc,,
Hiie,loc,,
Metsasaksa,loc,,
Lunsoni,loc,,
Trumani,loc,,
Karineeme,loc,,
Uue-Lepiku,loc,,
Raiestiku,loc,,
Väike-Tässi,loc,,
Adolaoskari,loc,,
Tootsi,loc,,
Holmi,loc,,
Kopli,loc,,
Tiia,loc,,
Tralla,loc,,
Kirjase,loc,,
Tämberse,loc,,
Kindsi,loc,,
Haljasala,loc,,
Tiigi,loc,,
Vaska,loc,,
Kursi,loc,,
Roosimäe,loc,,
Mardi-Mikko,loc,,
Vaikla,loc,,
Tamme,loc,,
Saunarahva,loc,,
Josepsoni,loc,,
Metsa,loc,,
Andu,loc,,
Krimmitalu,loc,,
Härmatalu,loc,,
Tedrekuke,loc,,
Tuule,loc,,
Nigulasoone,loc,,
Rajaveere,loc,,
Põhjaka,loc,,
Sööni-Möldri,loc,,
Kalama,loc,,
Kaarli,loc,,
Kotka,loc,,
Kalda,loc,,
Agari,loc,,
Vana-Lauri,loc,,
Jõeveere,loc,,
Liia,loc,,
Kotermanni,loc,,
Väike-Luha,loc,,
Mäe-Pika,loc,,
Treiali,loc,,
Teeääre,loc,,
Männi,loc,,
Rattamaa,loc,,
Tasa-Männiku,loc,,
Väike-Pätsimäe,loc,,
Kaarepere kogudus,loc,,
Kaarepere kirik,loc,,
Pori,loc,,
Side,loc,,
Kalju-Mirka,loc,,
Vana-Vallamaja,loc,,
Kõima mõis,loc,,
Kitse-Ado,loc,,
Metsatuka,loc,,
Aleksandri,loc,,
Kaalepi kauplus,loc,,
Sea,loc,,
Metsatuka,loc,,
Kuuse,loc,,
Minna,loc,,
Meretalu,loc,,
Rähni,loc,,
Tihani,loc,,
Varja raamatukogu,loc,,
Tori,loc,,
Mardi,loc,,
Peetri,loc,,
Ado,loc,,
Nurga,loc,,
Risti,loc,,
Külalistemaja,loc,,
Tammistu,loc,,
Tiigi,loc,,
Serva,loc,,
Koplitee,loc,,
Pauli,loc,,
Ulaste,loc,,
Oomäe,loc,,
Jaaniaru,loc,,
Vähendi,loc,,
Tammepao,loc,,
Garnisoni,loc,,
Risti,loc,,
Ruisilla,loc,,
Salasmaa,loc,,
Ristikivi,loc,,
Veski,loc,,
Koordi,loc,,
Madise-Jüri,loc,,
Sireli,loc,,
Hõbesilma,loc,,
Kalda,loc,,
Käki-Tasmuth,loc,,
Vahtra,loc,,
Mäe-Meeritse,loc,,
Vinguti-Juurimaa,loc,,
Lepiku,loc,,
Kase,loc,,
Vainu,loc,,
Vainu,loc,,
Rehe,loc,,
Pihlaka,loc,,
Tagavälja,loc,,
Otsa,loc,,
Kesküla,loc,,
Kaasiku,loc,,
Liiva,loc,,
Nurga,loc,,
Kõrre,loc,,
Jõeääre,loc,,
Hiielepiku,loc,,
Sarapiku,loc,,
Vana-Selja,loc,,
Söödi,loc,,
Villemi,loc,,
Kuuse,loc,,
Aru,loc,,
Jüri,loc,,
Põllumäe,loc,,
Merioni,loc,,
Tiigi,loc,,
Aasa,loc,,
Põdra,loc,,
Krassi,loc,,
Liiva,loc,,
Pae,loc,,
Männiku,loc,,
Pataia,loc,,
Maasikametsa,loc,,
Esta,loc,,
Siilaka,loc,,
Vanarehe,loc,,
Varese,loc,,
Ülesoone,loc,,
Oru,loc,,
Männi,loc,,
Nurme,loc,,
Kadaka,loc,,
Triinu,loc,,
Metsa,loc,,
Nurga,loc,,
Sireli,loc,,
Kuuse,loc,,
Kalamehe,loc,,
Sepamäe,loc,,
Püssisaare,loc,,
Kase,loc,,
Uus-Näki,loc,,
Kuusikumäe,loc,,
Vaiksevälja,loc,,
Pärnamäe,loc,,
Sepasaare,loc,,
Kaarli,loc,,
Kunisaare,loc,,
Suve,loc,,
Varesmäe,loc,,
Teekäänu,loc,,
Raja,loc,,
Ilmo,loc,,
Kaevu,loc,,
Vainetare,loc,,
Haaviku,loc,,
Käopesa,loc,,
Lepiku,loc,,
Martini,loc,,
Radase,loc,,
Ennuaadu,loc,,
Lepasepa,loc,,
Vahimäe,loc,,
Salme,loc,,
Heino,loc,,
Kõrgemäe,loc,,
Põllu,loc,,
Kaskmetsa,loc,,
Kelleri,loc,,
Liivaaugu,loc,,
Kadarpiku,loc,,
Musti,loc,,
Kuuse,loc,,
Riismanni,loc,,
Kivimardi,loc,,
Piiritalu,loc,,
Saku,loc,,
Mäe,loc,,
Metsa,loc,,
Puskari,loc,,
Jaani-Jüri,loc,,
Urbani,loc,,
Kangro-Antsu,loc,,
Vahemetsa,loc,,
Unita,loc,,
Saare,loc,,
Prääma,loc,,
Loovälja,loc,,
Põlluotsa,loc,,
Udumäe,loc,,
Viidikse,loc,,
Kallasmäe,loc,,
Tammeraja,loc,,
Kroosi,loc,,
Tuulemäe,loc,,
Laane,loc,,
Muhu,loc,,
Kivaro,loc,,
Mihkelsoni,loc,,
Rootsimäe,loc,,
Suure-Möldre,loc,,
Uue-Kaarna,loc,,
Purdemäe,loc,,
Viinamäe,loc,,
Karumäe,loc,,
Kolga,loc,,
Leerimäe,loc,,
Pedajamäe,loc,,
Vanajunkru,loc,,
Sule,loc,,
Aruotsa,loc,,
Metsa,loc,,
Kogre,loc,,
Lepiku,loc,,
Lahetalu,loc,,
Priidu Apri,loc,,
Kõlu,loc,,
Mäe,loc,,
Andruse,loc,,
Jürna,loc,,
Möldri,loc,,
Sireli,loc,,
Mäetalu,loc,,
Lendermäe,loc,,
Pajumardi,loc,,
Veskivälja,loc,,
Tuule,loc,,
Saare,loc,,
Kivimäe,loc,,
Inno,loc,,
Kaarli,loc,,
Aiamaa,loc,,
Kuuse,loc,,
Männiku,loc,,
Niine,loc,,
Saarva,loc,,
Simmo-Jaani,loc,,
Rolli,loc,,
Mäeotsa,loc,,
Marjamäe,loc,,
Leppasaare,loc,,
Leesiku,loc,,
Tapiola,loc,,
Liiva,loc,,
Kastani,loc,,
Künka,loc,,
Siimo-Tooma,loc,,
Aalte,loc,,
Kullamäe,loc,,
Tammemäe,loc,,
Mäe,loc,,
Sillaotsa,loc,,
Altoa,loc,,
Väiksevälja,loc,,
Kuusiku,loc,,
Mudametsa,loc,,
Mangaru,loc,,
Nigula,loc,,
Roosmäe,loc,,
Tilu,loc,,
Nurga,loc,,
Valgjärve,loc,,
Tammiku,loc,,
Allika,loc,,
Männituka,loc,,
Haavistu,loc,,
Lohu,loc,,
Pedaja,loc,,
Sepa,loc,,
Jüri-Ranna,loc,,
Kiigemäe,loc,,
Väljataguse,loc,,
Ülearu-Reinu,loc,,
Vildioja-Hansu,loc,,
Vana-Järveääre,loc,,
Kiisa,loc,,
Osula kalmistu,loc,,
Salumäe,loc,,
Põllu-Hendriku,loc,,
Sarja-Vesiveski,loc,,
Vanamõisa-Endriku,loc,,
Aasa,loc,,
Jõeääre,loc,,
Eduvaldi,loc,,
Noortekeskuse,loc,,
Laugamäe,loc,,
Saareõue,loc,,
Kure,loc,,
Kõrtsisauna,loc,,
Ranno,loc,,
Kuusemäe,loc,,
Kodumaja,loc,,
Puumaja,loc,,
Männistu,loc,,
Kergu kirik,loc,,
Kangro,loc,,
Salve,loc,,
Otsajüri,loc,,
Allikoja,loc,,
Mädasilla,loc,,
Oksa,loc,,
Mõisa,loc,,
Männiku,loc,,
Saare,loc,,
Vana-Kadapiku,loc,,
Rannarahu,loc,,
Mõisa-Kaku,loc,,
Päikese,loc,,
Väsli,loc,,
Rohuaia,loc,,
Ämma,loc,,
Peto,loc,,
Tepo,loc,,
Möldri,loc,,
Sepala,loc,,
Käruveski,loc,,
Niidu-Konnu,loc,,
Uus-Tõrvase,loc,,
Raemetsa,loc,,
Pargi,loc,,
Mõisa viinaköök,loc,,
Kople,loc,,
Sika,loc,,
Kasekese,loc,,
Kärneri,loc,,
Ristikheina,loc,,
Hommiku,loc,,
Meigase,loc,,
Madise,loc,,
Uue-Välja,loc,,
Ojaviiru,loc,,
Suur-Kogre,loc,,
Mustanoka,loc,,
Kopli,loc,,
Saluste,loc,,
Jõe,loc,,
Pae,loc,,
Lilleoru,loc,,
Õie,loc,,
Ellenurme,loc,,
Pommiaugu,loc,,
Metsala,loc,,
Tammekaevu,loc,,
Mäemuru,loc,,
Mäelille,loc,,
Lombi,loc,,
Mäe,loc,,
Sepa,loc,,
Margu,loc,,
Aruõue,loc,,
Tamme,loc,,
Mehise,loc,,
Georgi,loc,,
Mäesauna,loc,,
Kiidjärve looduskeskus,loc,,
Ralli,loc,,
Tigase veski,loc,,
Lillekese,loc,,
Rakaoja,loc,,
Arikese,loc,,
Jüri,loc,,
Nõmmeliiva,loc,,
Kaasiku,loc,,
